city,month_year,monthly_cases,robbery,assault,drugs,theft,weapons offense,breaking & entering,property crime,theft of vehicle,theft from vehicle,liquor,arson,disorder,traffic,vehicle recovery,family offense,kidnapping,homicide
Chicago,2021-12-01,1.0,0.9585987261146497,0.6812665643743897,0.16216216216216217,0.5844692908561802,0.6241206030150753,0.5505245720596356,0.7405504587155963,0.9456427955133736,,0.4444444444444444,0.6025641025641025,0.19870410367170627,,,,0.3181818181818182,0.48214285714285715
Boston,2018-01-01,0.0,0.9576271186440678,0.7835820895522388,0.8215859030837004,0.7372188139059305,0.7156862745098039,0.7142857142857143,0.797752808988764,0.6493506493506493,0.684931506849315,0.2711864406779661,0.5,0.9063004846526656,0.6739130434782609,1.0,,,0.5384615384615384
Boston,2018-02-01,0.0,0.8983050847457628,0.654228855721393,0.8458149779735683,0.6359918200408998,0.6372549019607843,0.7662337662337663,0.702247191011236,0.4675324675324675,0.5123287671232877,0.4915254237288136,0.0,0.7495961227786753,0.7326086956521739,0.43902439024390244,,,0.38461538461538464
Boston,2018-03-01,0.0,0.7203389830508474,0.6840796019900498,0.8700440528634361,0.7341513292433538,0.5784313725490197,0.6948051948051948,0.8280898876404494,0.512987012987013,0.5506849315068493,0.4576271186440678,0.16666666666666666,0.8739903069466882,0.9804347826086957,0.5853658536585366,,,0.23076923076923078
Boston,2018-04-01,0.0,0.7203389830508474,0.7947761194029851,0.8436123348017621,0.7740286298568507,0.803921568627451,0.7402597402597403,0.7539325842696629,0.6103896103896104,0.6,0.3559322033898305,0.5,0.9046849757673667,0.9565217391304348,0.7804878048780488,,,0.38461538461538464
Boston,2018-05-01,0.0,0.864406779661017,1.0,0.9008810572687225,0.8752556237218814,0.9313725490196079,0.8181818181818182,0.9573033707865168,0.7792207792207793,0.7178082191780822,0.3728813559322034,0.0,0.962843295638126,0.9652173913043478,0.7073170731707317,,,0.38461538461538464
Boston,2018-06-01,0.0,0.940677966101695,0.9490049751243781,0.920704845814978,0.8384458077709611,1.0,1.0,1.0,1.0,0.8328767123287671,0.5932203389830508,0.6666666666666666,0.9176090468497576,0.9434782608695652,0.8292682926829268,,,0.38461538461538464
Boston,2018-07-01,0.0,0.8220338983050848,0.8967661691542289,0.9801762114537445,1.0,0.9803921568627451,0.8441558441558441,0.8910112359550562,0.9675324675324676,0.7780821917808219,0.5423728813559322,0.16666666666666666,0.9563812600969306,0.7913043478260869,0.6829268292682927,,,0.6153846153846154
Boston,2018-08-01,0.0,0.7627118644067796,0.7810945273631841,0.8722466960352423,0.9591002044989775,0.8235294117647058,0.7857142857142857,0.9146067415730337,0.8116883116883117,0.9397260273972603,0.7288135593220338,0.0,0.9337641357027464,1.0,0.8048780487804879,,,0.46153846153846156
Boston,2018-09-01,0.0,1.0,0.7997512437810945,1.0,0.8660531697341514,0.7745098039215687,0.8376623376623377,0.852808988764045,0.974025974025974,0.6794520547945205,0.8813559322033898,0.3333333333333333,1.0,0.8847826086956522,0.7560975609756098,,,0.38461538461538464
Boston,2018-10-01,0.0,0.8050847457627118,0.8333333333333334,0.8590308370044053,0.9038854805725971,0.9411764705882353,0.6688311688311688,0.8853932584269663,0.7922077922077922,0.684931506849315,0.7288135593220338,0.16666666666666666,0.9450726978998385,0.8456521739130435,0.6585365853658537,,,0.7692307692307693
Boston,2018-11-01,0.0,0.6694915254237288,0.7189054726368159,0.8436123348017621,0.7811860940695297,0.7254901960784313,0.6948051948051948,0.8393258426966292,0.6493506493506493,0.7972602739726027,0.288135593220339,0.16666666666666666,0.7867528271405493,0.7065217391304348,0.7073170731707317,,,0.46153846153846156
Boston,2018-12-01,0.0,0.8135593220338984,0.7400497512437811,0.76431718061674,0.83640081799591,0.7549019607843137,0.8766233766233766,0.7752808988764045,0.487012987012987,0.6164383561643836,0.3559322033898305,0.3333333333333333,0.8206785137318255,0.7217391304347827,0.5121951219512195,,,0.38461538461538464
Boston,2019-01-01,0.0,0.6186440677966102,0.6890547263681592,0.6651982378854625,0.7096114519427403,0.6862745098039216,0.7597402597402597,0.7370786516853932,0.4805194805194805,0.5561643835616439,0.3050847457627119,0.16666666666666666,0.8190630048465266,0.6152173913043478,0.5609756097560976,,,0.15384615384615385
Boston,2019-02-01,0.0,0.4576271186440678,0.6604477611940298,0.5947136563876652,0.6339468302658486,0.3235294117647059,0.6818181818181818,0.601123595505618,0.34415584415584416,0.40821917808219177,0.3050847457627119,0.16666666666666666,0.7237479806138933,0.6086956521739131,0.3902439024390244,,,0.15384615384615385
Boston,2019-03-01,0.0,0.4661016949152542,0.8034825870646766,0.698237885462555,0.6809815950920245,0.6666666666666666,0.6623376623376623,0.7662921348314606,0.4090909090909091,0.5041095890410959,0.4576271186440678,0.0,0.8416801292407108,0.7934782608695652,0.36585365853658536,,,0.07692307692307693
Boston,2019-04-01,0.0,0.4915254237288136,0.7723880597014925,0.6674008810572687,0.6850715746421268,0.5784313725490197,0.5194805194805194,0.7314606741573034,0.5324675324675324,0.5561643835616439,0.4915254237288136,0.0,0.8836833602584814,0.7913043478260869,0.4146341463414634,,,0.07692307692307693
Boston,2019-05-01,0.0,0.6779661016949152,0.900497512437811,0.6916299559471366,0.8087934560327198,0.7254901960784313,0.5194805194805194,0.802247191011236,0.5844155844155844,0.663013698630137,0.9152542372881356,0.5,0.8368336025848142,0.717391304347826,0.43902439024390244,,,0.23076923076923078
Boston,2019-06-01,0.0,0.7457627118644068,0.9365671641791045,0.6497797356828194,0.7914110429447853,0.7156862745098039,0.5974025974025974,0.702247191011236,0.7337662337662337,0.5780821917808219,0.9491525423728814,0.16666666666666666,0.938610662358643,0.8217391304347826,0.4146341463414634,,,0.38461538461538464
Boston,2019-07-01,0.0,0.9661016949152542,0.8942786069651741,0.5814977973568282,0.8752556237218814,0.8235294117647058,0.7532467532467533,0.8606741573033708,0.8376623376623377,0.7589041095890411,0.8135593220338984,0.3333333333333333,0.9693053311793215,0.6630434782608695,0.4878048780487805,,,0.23076923076923078
Boston,2019-08-01,0.0,0.8983050847457628,0.914179104477612,0.6343612334801763,0.9386503067484663,0.7352941176470589,0.9025974025974026,0.8977528089887641,0.8506493506493507,0.7753424657534247,1.0,0.16666666666666666,0.938610662358643,0.7630434782608696,0.5853658536585366,,,0.23076923076923078
Boston,2019-09-01,0.0,0.8305084745762712,0.8582089552238806,0.566079295154185,0.9151329243353783,0.6862745098039216,0.8441558441558441,0.8382022471910112,0.8701298701298701,0.6547945205479452,0.3220338983050847,0.16666666666666666,0.8852988691437803,0.8934782608695652,0.4634146341463415,,,0.07692307692307693
Boston,2019-10-01,0.0,0.864406779661017,0.650497512437811,0.7004405286343612,0.8292433537832311,0.5980392156862745,0.7792207792207793,0.7348314606741573,0.7467532467532467,0.6465753424657534,0.5084745762711864,0.3333333333333333,0.40226171243941844,0.7782608695652173,0.6097560975609756,,,0.15384615384615385
Boston,2019-11-01,0.0,0.559322033898305,0.5261194029850746,0.5881057268722467,0.7300613496932515,0.5392156862745098,0.6623376623376623,0.7359550561797753,0.6948051948051948,0.5698630136986301,0.3220338983050847,0.16666666666666666,0.35218093699515346,0.7217391304347827,0.36585365853658536,,,0.15384615384615385
Boston,2019-12-01,0.0,0.635593220338983,0.5211442786069652,0.4251101321585903,0.8251533742331288,0.4117647058823529,0.577922077922078,0.6134831460674157,0.6363636363636364,0.5698630136986301,0.11864406779661017,0.0,0.3408723747980614,0.7456521739130435,0.24390243902439024,,,0.07692307692307693
Boston,2020-01-01,3.762085700312253e-05,0.7203389830508474,0.4925373134328358,0.5044052863436124,0.7259713701431493,0.5,0.6558441558441559,0.6134831460674157,0.5909090909090909,0.5808219178082191,0.2033898305084746,0.16666666666666666,0.36187399030694667,0.7282608695652174,0.36585365853658536,,,0.23076923076923078
Boston,2020-02-01,0.0,0.4915254237288136,0.4701492537313433,0.6167400881057269,0.6554192229038854,0.4019607843137255,0.5,0.597752808988764,0.551948051948052,0.536986301369863,0.1016949152542373,0.8333333333333334,0.32310177705977383,0.6304347826086957,0.2926829268292683,,,0.46153846153846156
Boston,2020-03-01,0.0739626048681389,0.6186440677966102,0.4253731343283582,0.31718061674008813,0.5623721881390593,0.3137254901960784,0.474025974025974,0.650561797752809,0.487012987012987,0.7287671232876712,0.1694915254237288,0.16666666666666666,0.35218093699515346,0.6326086956521739,0.36585365853658536,,,0.15384615384615385
Boston,2020-04-01,0.43636432037921824,0.711864406779661,0.2960199004975124,0.1696035242290749,0.5255623721881391,0.24509803921568626,0.3961038961038961,0.5685393258426966,0.7922077922077922,1.0,0.01694915254237288,0.6666666666666666,0.24394184168012925,0.2782608695652174,0.21951219512195122,,,0.07692307692307693
Boston,2020-05-01,0.15872239569617397,0.4067796610169492,0.43034825870646765,0.36784140969163,0.5071574642126789,0.6274509803921569,0.2922077922077922,0.6797752808988764,0.6428571428571429,0.8,0.0847457627118644,0.0,0.3408723747980614,0.38913043478260867,0.3170731707317073,,,0.38461538461538464
Boston,2020-06-01,0.04029193785034423,0.6440677966101694,0.47388059701492535,0.30616740088105726,0.6196319018404908,0.7156862745098039,0.4805194805194805,0.801123595505618,0.935064935064935,0.6602739726027397,0.1694915254237288,1.0,0.4087237479806139,0.4673913043478261,0.5609756097560976,,,0.38461538461538464
Boston,2020-07-01,0.04962191038711862,0.635593220338983,0.5696517412935324,0.3568281938325991,0.7014314928425358,0.8137254901960784,0.461038961038961,0.7707865168539326,0.9415584415584416,0.6438356164383562,0.06779661016949153,0.3333333333333333,0.4345718901453958,0.5739130434782609,0.3170731707317073,,,1.0
Boston,2020-08-01,0.08159963883977277,0.559322033898305,0.5236318407960199,0.3524229074889868,0.7842535787321063,0.696078431372549,0.461038961038961,0.797752808988764,0.9415584415584416,0.7972602739726027,0.1016949152542373,0.6666666666666666,0.4458804523424879,0.782608695652174,0.4634146341463415,,,0.38461538461538464
Boston,2020-09-01,0.0803205297016666,0.576271186440678,0.5261194029850746,0.4581497797356828,0.7883435582822086,0.7745098039215687,0.538961038961039,0.7853932584269663,0.8831168831168831,0.8054794520547945,0.15254237288135594,0.5,0.40549273021001614,0.6565217391304348,0.6585365853658537,,,0.23076923076923078
Boston,2020-10-01,0.1644783868176517,0.6440677966101694,0.49129353233830847,0.48237885462555063,0.7321063394683026,0.6568627450980392,0.7207792207792207,0.7280898876404495,0.7467532467532467,0.8328767123287671,0.22033898305084745,0.6666666666666666,0.4087237479806139,0.6891304347826087,0.6341463414634146,,,0.23076923076923078
Boston,2020-11-01,0.30502990858131745,0.4661016949152542,0.38681592039800994,0.394273127753304,0.6380368098159509,0.49019607843137253,0.45454545454545453,0.6775280898876405,0.6428571428571429,0.6410958904109589,0.05084745762711865,0.3333333333333333,0.34248788368336025,0.5434782608695652,0.21951219512195122,,,0.15384615384615385
Boston,2020-12-01,0.6620142206839472,0.4152542372881356,0.3482587064676617,0.3392070484581498,0.6288343558282209,0.5098039215686274,0.5064935064935064,0.6831460674157304,0.6883116883116883,0.6301369863013698,0.01694915254237288,0.5,0.4345718901453958,0.6195652173913043,0.2926829268292683,,,0.3076923076923077
Boston,2021-01-01,0.6410970241902111,0.4491525423728814,0.32960199004975127,0.394273127753304,0.516359918200409,0.5784313725490197,0.4935064935064935,0.5640449438202247,0.512987012987013,0.5753424657534246,0.11864406779661017,0.3333333333333333,0.3925686591276252,0.5543478260869565,0.4146341463414634,,,0.3076923076923077
Boston,2021-02-01,0.2513073247808585,0.3813559322033898,0.31840796019900497,0.31718061674008813,0.4652351738241309,0.6176470588235294,0.38311688311688313,0.5528089887640449,0.5324675324675324,0.4301369863013699,0.06779661016949153,0.5,0.3602584814216478,0.6021739130434782,0.5121951219512195,,,0.15384615384615385
Boston,2021-03-01,0.2396072382528874,0.3220338983050847,0.42412935323383083,0.5154185022026432,0.5920245398773006,0.5686274509803921,0.43506493506493504,0.6865168539325842,0.577922077922078,0.4520547945205479,0.23728813559322035,0.5,0.37479806138933763,0.6413043478260869,0.4634146341463415,,,0.07692307692307693
Boston,2021-04-01,0.23418983484443776,0.423728813559322,0.38681592039800994,0.5066079295154186,0.5276073619631901,0.5686274509803921,0.461038961038961,0.7404494382022472,0.6038961038961039,0.4958904109589041,0.22033898305084745,0.16666666666666666,0.42326332794830374,0.5239130434782608,0.34146341463414637,,,0.15384615384615385
Boston,2021-05-01,0.07042624430984538,0.4576271186440678,0.5385572139303483,0.46916299559471364,0.5991820040899796,0.6470588235294118,0.2922077922077922,0.7865168539325843,0.7402597402597403,0.5643835616438356,0.2711864406779661,0.16666666666666666,0.4975767366720517,0.6456521739130435,0.4146341463414634,,,0.38461538461538464
Boston,2021-06-01,0.015161205372258381,0.7711864406779662,0.5373134328358209,0.5066079295154186,0.6574642126789366,0.6274509803921569,0.44805194805194803,0.7820224719101123,0.6883116883116883,0.6109589041095891,0.3050847457627119,0.3333333333333333,0.5024232633279483,0.7391304347826086,0.5609756097560976,,,0.15384615384615385
Boston,2021-07-01,0.04947142695910613,0.5254237288135594,0.5447761194029851,0.4889867841409692,0.696319018404908,0.7745098039215687,0.5584415584415584,0.7629213483146068,0.7012987012987013,0.6410958904109589,0.3559322033898305,0.3333333333333333,0.4297253634894992,0.6630434782608695,0.4146341463414634,,,0.07692307692307693
Boston,2021-08-01,0.17501222677852601,0.5932203389830508,0.4987562189054726,0.5198237885462555,0.7014314928425358,0.9313725490196079,0.3961038961038961,0.8539325842696629,0.8246753246753247,0.7178082191780822,0.3050847457627119,0.0,0.45395799676898224,0.8739130434782608,0.6341463414634146,,,0.46153846153846156
Boston,2021-09-01,0.19604228584327152,0.5,0.5024875621890548,0.473568281938326,0.6748466257668712,0.5392156862745098,0.4155844155844156,0.7460674157303371,0.8246753246753247,0.6328767123287671,0.1864406779661017,0.6666666666666666,0.42164781906300486,0.8130434782608695,0.6097560975609756,,,0.07692307692307693
Boston,2021-10-01,0.12843760580866032,0.5338983050847458,0.5485074626865671,0.40969162995594716,0.6871165644171779,0.6764705882352942,0.3961038961038961,0.8067415730337079,0.9025974025974026,0.7123287671232876,0.11864406779661017,0.16666666666666666,0.4620355411954766,0.7913043478260869,0.4634146341463415,,,0.23076923076923078
Boston,2021-11-01,0.20258831496181484,0.4830508474576271,0.4054726368159204,0.28854625550660795,0.6451942740286298,0.4215686274509804,0.3051948051948052,0.6741573033707865,0.7077922077922078,0.5643835616438356,0.11864406779661017,0.3333333333333333,0.41033925686591277,0.6413043478260869,0.5365853658536586,,,0.15384615384615385
Boston,2021-12-01,1.0,0.4576271186440678,0.3644278606965174,0.34140969162995594,0.588957055214724,0.5686274509803921,0.4935064935064935,0.6157303370786517,0.7597402597402597,0.5753424657534246,0.06779661016949153,0.3333333333333333,0.43134087237479807,0.5826086956521739,0.4146341463414634,,,0.07692307692307693
